@relation 'dataframe-weka.filters.unsupervised.attribute.StringToNominal-R18-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NC:A,D:B,N:?-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R14-15-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1,2'

@attribute age numeric
@attribute sex {'M','F'}
@attribute inhabitants numeric
@attribute unemployment_rate numeric
@attribute comm_crimes numeric
@attribute issuance_frequency {'MONTHLY ISSUANCE','ISSUANCE AFTER TRANSACTION','WEEKLY ISSUANCE'}
@attribute average_credit numeric
@attribute max_credit numeric
@attribute min_credit numeric
@attribute average_withdrawal numeric
@attribute max_withdrawal numeric
@attribute min_withdrawal numeric
@attribute card {'Y','N'}
@attribute stato {1,0}

@data
70,'F',94725,2.87,4846,'MONTHLY ISSUANCE',6066.038889,6852,5958.5,6316.628571,12035.6,3054.6,'Y',?
54,'F',159617,4.28,6132,'MONTHLY ISSUANCE',29724.589552,41350.8,400,23539.312121,53733.6,3100,'N',?
41,'M',106054,6.55,3079,'MONTHLY ISSUANCE',3472.239683,3572.3,500,3106.003448,10151.6,2277,'Y',?
39,'F',106054,6.55,3079,'MONTHLY ISSUANCE',3472.239683,3572.3,500,3106.003448,10151.6,2277,'Y',?
62,'F',95616,4.43,3040,'MONTHLY ISSUANCE',4501.658621,4671.3,700,4772.033333,12225.6,2615.6,'Y',?
26,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',6365.466667,15072.4,1100,6380.873333,13333.6,2300,'Y',?
63,'M',95616,4.43,3040,'MONTHLY ISSUANCE',4501.658621,4671.3,700,4772.033333,12225.6,2615.6,'Y',?
45,'F',106054,6.55,3079,'MONTHLY ISSUANCE',18853.107246,26380,200,17706.265672,48614.6,14.6,'Y',?
55,'M',81344,3.97,2487,'MONTHLY ISSUANCE',22542.223256,31687.6,700,22336.28,51977.6,11600,'N',?
59,'F',78955,2.44,1717,'MONTHLY ISSUANCE',5975.792683,6174.9,300,5529.162162,12717.6,700,'Y',?
76,'F',323870,5.44,18347,'MONTHLY ISSUANCE',4626.606061,5456.6,4559.7,4642.57931,12718.6,3038.6,'Y',?
80,'M',323870,5.44,18347,'MONTHLY ISSUANCE',4626.606061,5456.6,4559.7,4642.57931,12718.6,3038.6,'Y',?
18,'M',78955,2.44,1717,'MONTHLY ISSUANCE',7934.482353,33861.2,1139.9,5686.553846,21714.6,14.6,'Y',?
19,'F',139012,3.49,2799,'ISSUANCE AFTER TRANSACTION',36609.414286,101433.2,200,42056,123127,11627,'Y',?
74,'F',77963,4.02,3120,'MONTHLY ISSUANCE',4141.091304,4307.3,1100,4019.642105,7569.6,1014.6,'Y',?
76,'F',161954,4.5,3651,'MONTHLY ISSUANCE',4720.05,4956.1,4661.6,4738.158333,8839.6,1639.6,'Y',?
44,'M',148545,5.56,3590,'MONTHLY ISSUANCE',14921.178125,20770.9,400,14445.851613,29158.6,4558.6,'Y',?
56,'F',139012,3.49,2799,'MONTHLY ISSUANCE',8591.041667,15869.1,200,7369.76,14247.6,1400,'N',?
33,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',4784.20303,12105.8,600,4851.248276,10083.6,2613.6,'Y',?
66,'F',285387,7.75,10108,'MONTHLY ISSUANCE',5511.002273,5660.1,900,5752.94359,12514.6,3714.6,'Y',?
30,'F',387570,1.96,18696,'MONTHLY ISSUANCE',16350.260714,30978.9,700,14645.088,54337.6,7917.6,'Y',?
34,'M',387570,1.96,18696,'MONTHLY ISSUANCE',16350.260714,30978.9,700,14645.088,54337.6,7917.6,'Y',?
37,'F',112709,2.31,2618,'MONTHLY ISSUANCE',15331.54,21485.2,900,14167.441509,33605.6,4505.6,'Y',?
34,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',16653.408824,23041.1,900,16302.078788,40540.6,5000,'Y',?
41,'M',45714,3.6,888,'MONTHLY ISSUANCE',7113.274286,19755,200,6665.187879,34491.6,2200,'N',?
21,'F',102609,5.45,2134,'WEEKLY ISSUANCE',30475.230556,53170.4,300,23563.485714,66634,11900,'Y',?
46,'M',387570,1.96,18696,'MONTHLY ISSUANCE',12723.463158,23407.9,200,10054.694118,47234.6,14.6,'Y',?
50,'M',58400,1.25,1117,'MONTHLY ISSUANCE',63958.142857,222612.4,90.2,60605.666667,178802.6,10288,'N',?
49,'F',58400,1.25,1117,'MONTHLY ISSUANCE',63958.142857,222612.4,90.2,60605.666667,178802.6,10288,'Y',?
56,'F',197099,2.31,4265,'ISSUANCE AFTER TRANSACTION',25658.291549,105607.1,0.8,22113.531429,85500,106,'Y',?
54,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',25096.423913,35413,500,23444.533333,44211.6,1100,'Y',?
18,'M',110643,4.48,2252,'MONTHLY ISSUANCE',8010.522222,88039.8,585,8663.965217,43614.6,14.6,'Y',?
65,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',6878.978788,7105.6,1000,6836.64,23569.6,1400,'Y',?
56,'M',109164,3.95,2471,'MONTHLY ISSUANCE',6368.186842,19494.1,4558.2,6346.451429,24802.6,14.6,'Y',?
63,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',6878.978788,7105.6,1000,6836.64,23569.6,1400,'Y',?
18,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',7982,42838.7,1602.9,7743.16129,43314.6,14.6,'Y',?
35,'F',139012,3.49,2799,'MONTHLY ISSUANCE',20648.665152,30827.9,1100,20547.359375,51809.6,6000,'Y',?
30,'M',139012,3.49,2799,'MONTHLY ISSUANCE',20648.665152,30827.9,1100,20547.359375,51809.6,6000,'Y',?
52,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',23859.031429,105486.4,64.2,22072.4,109714.6,2000,'Y',?
22,'M',58796,3.6,1879,'MONTHLY ISSUANCE',8649.492308,16347.6,800,8921.875,15487.6,1600,'Y',?
47,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',24714.854687,34648.6,700,24708.496774,75654.6,14.6,'N',?
41,'F',162580,1.81,5410,'MONTHLY ISSUANCE',3170.3125,3248.7,800,3024.67907,8780.6,2120.6,'Y',?
35,'M',162580,1.81,5410,'MONTHLY ISSUANCE',3170.3125,3248.7,800,3024.67907,8780.6,2120.6,'Y',?
54,'F',103347,2.07,2354,'MONTHLY ISSUANCE',15298.719231,21779.9,500,14491,32666.6,7466.6,'Y',?
38,'M',197099,2.31,4265,'MONTHLY ISSUANCE',3357.773333,3562.6,1000,3405.14,10474.6,14.6,'Y',?
24,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',9174.269697,15119.6,500,8592.845161,16982.6,400,'Y',?
64,'M',226122,4.79,9208,'MONTHLY ISSUANCE',6420.694737,6775.5,1100,6937.271429,12047.6,3077.6,'Y',?
66,'F',226122,4.79,9208,'MONTHLY ISSUANCE',6420.694737,6775.5,1100,6937.271429,12047.6,3077.6,'Y',?
37,'F',70699,3.35,1910,'MONTHLY ISSUANCE',26873.906667,37168.8,24736,26113.016949,59077.6,1600,'N',?
22,'F',108871,3.47,2305,'MONTHLY ISSUANCE',7788.444,50036.4,1000,8244.161905,27514.6,14.6,'Y',?
28,'F',162580,1.81,5410,'MONTHLY ISSUANCE',19247.288,26883.7,300,18482.579592,50945.6,2000,'N',?
78,'M',125236,7.68,5190,'MONTHLY ISSUANCE',6201.1,6468.3,1100,5430.095238,10677.6,3277.6,'N',?
72,'M',387570,1.96,18696,'MONTHLY ISSUANCE',5905.25,6187.9,600,4765.747826,14831.6,1851.6,'Y',?
80,'F',125832,4.12,2103,'MONTHLY ISSUANCE',5908.044,6213.5,700,4746.542857,15557.6,400,'Y',?
41,'F',105058,3.22,4505,'MONTHLY ISSUANCE',7404.87037,13822.9,600,7322.525,18861.6,3100,'Y',?
79,'M',75637,0.59,3529,'MONTHLY ISSUANCE',6690.363636,7060.6,200,6290.588889,15245.6,200,'Y',?
43,'F',177686,1.71,6295,'MONTHLY ISSUANCE',25238.284314,40992.1,22961.7,25160.4,63018.6,8018.6,'N',?
39,'F',145688,1.86,2906,'MONTHLY ISSUANCE',9109.585714,16742.8,1000,8260.166667,14927.6,4027.6,'Y',?
70,'M',125832,4.12,2103,'MONTHLY ISSUANCE',5492.793333,5943.5,5351.7,4912.804878,14789.6,1865.6,'Y',?
64,'F',125832,4.12,2103,'MONTHLY ISSUANCE',5492.793333,5943.5,5351.7,4912.804878,14789.6,1865.6,'Y',?
51,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',2912.9,2993.7,600,2787.194444,9117.6,1947.6,'Y',?
33,'F',162580,1.81,5410,'MONTHLY ISSUANCE',3616.666667,11300,700,1950,3900,100,'Y',?
16,'M',78955,2.44,1717,'MONTHLY ISSUANCE',7723.761765,33309.4,3910.3,6975.08125,24014.6,14.6,'Y',?
29,'F',159617,4.28,6132,'MONTHLY ISSUANCE',7392.736508,20045.5,200,7344.8,34622.6,3102.6,'Y',?
37,'M',182027,3.74,4433,'MONTHLY ISSUANCE',16730.99697,23683.3,14749.1,16519.99375,58983.6,4100,'Y',?
57,'M',92084,0.54,4316,'MONTHLY ISSUANCE',22773.205882,32835,800,20814.706667,43649.6,10400,'N',?
56,'M',162580,1.81,5410,'MONTHLY ISSUANCE',15868.692308,24353.6,400,15553,33043.6,6643.6,'N',?
51,'F',114006,5.39,4166,'MONTHLY ISSUANCE',26333.256522,37093.4,700,26534.755556,53534.6,2100,'Y',?
33,'M',87419,2.66,3198,'MONTHLY ISSUANCE',15114.259524,21123.8,300,14339.515,37590.6,300,'N',?
36,'F',87419,2.66,3198,'MONTHLY ISSUANCE',15114.259524,21123.8,300,14339.515,37590.6,300,'Y',?
59,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',4297.896552,4395.9,200,4317.249057,14219.6,2879.6,'Y',?
57,'M',125832,4.12,2103,'MONTHLY ISSUANCE',15192.056667,21670,200,14368.228571,46606.6,3800,'Y',?
49,'F',226122,4.79,9208,'MONTHLY ISSUANCE',14885.046667,21206.6,500,15191.953846,22010.6,5600,'Y',?
76,'M',86513,4.52,1460,'MONTHLY ISSUANCE',5192.253846,5582.1,1000,5453.62,15382.6,1100,'Y',?
70,'F',138032,5.66,4505,'MONTHLY ISSUANCE',3965.955,4177.3,1000,3359.626667,12494.6,914.6,'Y',?
78,'M',133777,7.61,4859,'MONTHLY ISSUANCE',5461.721127,5591.4,900,5351.318182,16852.6,3012.6,'Y',?
54,'F',88768,1.21,3620,'WEEKLY ISSUANCE',23276.010345,106456,68.7,21243.285714,61346,11846,'Y',?
44,'M',114006,5.39,4166,'MONTHLY ISSUANCE',26333.256522,37093.4,700,26534.755556,53534.6,2100,'Y',?
52,'M',106054,6.55,3079,'MONTHLY ISSUANCE',5304.914815,13671.8,200,3995.275,10284.6,100,'Y',?
60,'F',78955,2.44,1717,'MONTHLY ISSUANCE',4267.726531,4743.3,4147.7,3510.275556,13039.6,1054.6,'Y',?
26,'M',161954,4.5,3651,'MONTHLY ISSUANCE',13472.866038,20768.3,11748.3,12439.152941,51691.6,3391.6,'N',?
56,'F',119895,9.4,4743,'MONTHLY ISSUANCE',12019.9,29973.1,8795.4,10762.455556,53132.6,5772.6,'N',?
59,'M',119895,9.4,4743,'MONTHLY ISSUANCE',12019.9,29973.1,8795.4,10762.455556,53132.6,5772.6,'Y',?
72,'M',72541,2.01,1525,'MONTHLY ISSUANCE',6081.109375,6495.6,6000,6260.364286,16391.6,1917,'Y',?
49,'M',94812,3.67,2804,'MONTHLY ISSUANCE',3027.420588,3106.6,600,2771.336508,10697.6,1997.6,'Y',?
27,'M',285387,7.75,10108,'MONTHLY ISSUANCE',23368.273913,33470.9,800,20124.554545,34408.6,300,'N',?
23,'M',95907,2.94,1668,'MONTHLY ISSUANCE',5152.357576,36857.7,100,5821.275,19500,14.6,'Y',?
52,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',19162.114815,33799,17100.4,17785.968,50318.6,3614.6,'Y',?
49,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',19162.114815,33799,17100.4,17785.968,50318.6,3614.6,'Y',?
40,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',16208.504,24799,14513.7,14717.043478,33414.6,14.6,'Y',?
60,'M',106054,6.55,3079,'MONTHLY ISSUANCE',4573.578689,11802.7,1000,4625.45614,10857.6,2400,'Y',?
60,'M',114006,5.39,4166,'MONTHLY ISSUANCE',1220.691837,14100,100,1682.758621,4700,100,'Y',?
63,'F',114006,5.39,4166,'MONTHLY ISSUANCE',1220.691837,14100,100,1682.758621,4700,100,'Y',?
46,'M',148545,5.56,3590,'MONTHLY ISSUANCE',13453.308889,23871,11613,13309.813953,27964.6,800,'Y',?
46,'F',148545,5.56,3590,'MONTHLY ISSUANCE',13453.308889,23871,11613,13309.813953,27964.6,800,'Y',?
43,'F',114200,5.72,2718,'MONTHLY ISSUANCE',25383.574286,109447.3,232.9,31537.521739,83773.6,500,'N',?
36,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',14817.892187,30667.2,12006.8,14506.570968,73646,400,'Y',?
64,'F',85852,8.23,2822,'MONTHLY ISSUANCE',4712.40566,4953.3,400,3408.025,11451.6,1851.6,'N',?
56,'F',93931,1.54,1913,'MONTHLY ISSUANCE',3095.196552,3230.6,500,2738.075,5970.6,2100.6,'Y',?
58,'F',58796,3.6,1879,'MONTHLY ISSUANCE',20325.061905,27561.1,18360.8,19868.242105,39841.6,2900,'Y',?
65,'F',285387,7.75,10108,'MONTHLY ISSUANCE',5105.933333,6070.5,4980.2,4488.727273,11557.6,14.6,'Y',?
69,'F',228848,4.72,5887,'MONTHLY ISSUANCE',6825.27619,7627.6,6732.7,6533.030769,14740.6,800,'Y',?
43,'F',58796,3.6,1879,'MONTHLY ISSUANCE',41789.014286,135828,242.8,43383.477778,114636.6,3900,'Y',?
38,'M',58796,3.6,1879,'MONTHLY ISSUANCE',41789.014286,135828,242.8,43383.477778,114636.6,3900,'Y',?
59,'F',161954,4.5,3651,'MONTHLY ISSUANCE',26809.878947,37693.1,1100,25286.383784,46555.6,5400,'N',?
73,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',6603.007143,6875.5,600,6493.883333,16548.6,3248.6,'Y',?
74,'F',72541,2.01,1525,'MONTHLY ISSUANCE',4516.553704,5334.7,4441.2,4581.128,16745.6,2295.6,'Y',?
75,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',6603.007143,6875.5,600,6493.883333,16548.6,3248.6,'Y',?
77,'F',92084,0.54,4316,'MONTHLY ISSUANCE',4072.056338,4146.6,500,4108.227273,13418.6,2708.6,'Y',?
83,'M',92084,0.54,4316,'MONTHLY ISSUANCE',4072.056338,4146.6,500,4108.227273,13418.6,2708.6,'Y',?
72,'M',119895,9.4,4743,'MONTHLY ISSUANCE',4966.121875,5095.8,600,4837.522034,17457.6,2047.6,'Y',?
44,'M',387570,1.96,18696,'MONTHLY ISSUANCE',19145.419672,26826.4,900,18746.152542,40162.6,6900,'Y',?
63,'M',226122,4.79,9208,'MONTHLY ISSUANCE',49815.681967,163195.9,180.8,43734.22,113967.6,3367.6,'N',?
17,'M',87419,2.66,3198,'MONTHLY ISSUANCE',8136.285294,40987.9,1222.7,5986,39164.6,14.6,'N',?
59,'F',161227,5.57,4595,'MONTHLY ISSUANCE',24864.4,35142.9,800,24955.56875,35798,1800,'Y',?
56,'M',161227,5.57,4595,'MONTHLY ISSUANCE',24864.4,35142.9,800,24955.56875,35798,1800,'Y',?
79,'M',323870,5.44,18347,'MONTHLY ISSUANCE',5208.313846,5335,200,5281.856667,19132.6,3472.6,'Y',?
69,'M',170449,3.09,6261,'MONTHLY ISSUANCE',5240.7,5751.9,5161.9,5160.545455,10219.6,14.6,'Y',?
27,'M',118650,4.48,5471,'MONTHLY ISSUANCE',3125.303333,3937.1,3042.4,2630,5541.6,14.6,'Y',?
27,'F',139012,3.49,2799,'MONTHLY ISSUANCE',29214.355882,61110.6,500,28137.898507,93972.6,6272.6,'Y',?
33,'M',139012,3.49,2799,'MONTHLY ISSUANCE',29214.355882,61110.6,500,28137.898507,93972.6,6272.6,'Y',?
46,'M',42821,7.01,1358,'MONTHLY ISSUANCE',12964.842857,18563.1,500,11875.769697,37220.6,2800,'N',?
27,'F',125832,4.12,2103,'MONTHLY ISSUANCE',22605.637143,31997.4,400,22594.648485,47914.6,800,'Y',?
73,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',6280.68,6501.9,600,6028.233333,17702.6,2100,'Y',?
26,'M',86513,4.52,1460,'MONTHLY ISSUANCE',28328.603125,39036.5,25379.6,19541.94,37277.6,5777.6,'Y',?
21,'F',86513,4.52,1460,'MONTHLY ISSUANCE',28328.603125,39036.5,25379.6,19541.94,37277.6,5777.6,'Y',?
78,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',6291.253333,6721.6,900,7466.490909,13558.6,4600,'Y',?
71,'F',323870,5.44,18347,'MONTHLY ISSUANCE',5208.313846,5335,200,5281.856667,19132.6,3472.6,'Y',?
52,'M',58400,1.25,1117,'MONTHLY ISSUANCE',5075.395652,10959.2,4024,4460.54,15616.6,2500,'Y',?
78,'F',51313,4.2,1452,'MONTHLY ISSUANCE',6049.497015,6677,5980.7,6146.87619,18886,1550.6,'Y',?
48,'M',77963,4.02,3120,'MONTHLY ISSUANCE',5565.048,16689.4,900,4291.472727,9689.6,500,'Y',?
53,'M',85852,8.23,2822,'MONTHLY ISSUANCE',7404.430435,14382.6,500,6327.41,16194.6,1300,'Y',?
67,'M',74062,2.62,1181,'MONTHLY ISSUANCE',6060.669767,6259.8,700,5725.478947,18575.6,1945.6,'Y',?
59,'M',138032,5.66,4505,'MONTHLY ISSUANCE',17611.172131,25612.1,16006.3,17221.857627,49301.6,7901.6,'Y',?
50,'F',51428,3.98,1099,'MONTHLY ISSUANCE',7782.957576,14803,900,7441.14,23539.6,800,'Y',?
35,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',27003.12,37294,24776.9,27339.333333,54994.6,11240,'Y',?
38,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',27003.12,37294,24776.9,27339.333333,54994.6,11240,'Y',?
72,'F',107911,3.56,1903,'MONTHLY ISSUANCE',5994.293939,6211.1,500,6304.144828,14101.6,1000,'Y',?
65,'M',94812,3.67,2804,'MONTHLY ISSUANCE',6722.626389,6853.5,900,6470.863768,20402.6,100,'Y',?
51,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',13258.722917,19633.5,800,13263.569565,35007.6,2400,'Y',?
29,'F',75232,2.21,2813,'MONTHLY ISSUANCE',21475.698276,31431.6,1100,18959.985714,67114.6,14.6,'N',?
52,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',8395.025,15572.6,1000,8270.322807,37834.6,14.6,'Y',?
67,'F',110643,4.48,2252,'MONTHLY ISSUANCE',4359.811111,4989.4,4296.7,4324.532353,12364.6,14.6,'Y',?
80,'M',92084,0.54,4316,'MONTHLY ISSUANCE',5362.655263,6284.9,5290.1,5108.229412,13701.6,3151.6,'Y',?
83,'F',92084,0.54,4316,'MONTHLY ISSUANCE',5362.655263,6284.9,5290.1,5108.229412,13701.6,3151.6,'Y',?
80,'M',226122,4.79,9208,'MONTHLY ISSUANCE',5861.486364,5971.8,900,5799.451613,13249.6,2200,'Y',?
63,'F',92084,0.54,4316,'MONTHLY ISSUANCE',4038.971429,4209,400,3939.13913,7157.6,2757.6,'Y',?
46,'F',70699,3.35,1910,'WEEKLY ISSUANCE',49289.177778,112151.1,142.7,47474,136930,30,'Y',?
72,'F',121947,2.97,3839,'MONTHLY ISSUANCE',5158.982979,5313.6,200,5354.371429,16309.6,14.6,'Y',?
22,'M',110643,4.48,2252,'MONTHLY ISSUANCE',6286.1,47252.6,125.6,6542.105263,21700,100,'Y',?
39,'M',148545,5.56,3590,'MONTHLY ISSUANCE',16509.863636,24755.2,15001.3,15236.415094,35714.6,114.6,'N',?
28,'F',51428,3.98,1099,'MONTHLY ISSUANCE',19677.42623,37627.4,900,19502.508475,48417.6,5697.6,'Y',?
21,'M',107911,3.56,1903,'MONTHLY ISSUANCE',24734.261905,35298.7,900,23302.263158,41678.6,1300,'Y',?
16,'F',107911,3.56,1903,'MONTHLY ISSUANCE',24734.261905,35298.7,900,23302.263158,41678.6,1300,'Y',?
72,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',5814.4,6233.9,5743.9,5651.017647,17837.6,14.6,'Y',?
46,'M',53921,3.26,1875,'MONTHLY ISSUANCE',22196.25,30432.2,20258.9,21250.230769,35717.6,9423,'Y',?
59,'F',102609,5.45,2134,'MONTHLY ISSUANCE',55721.30303,153169.6,48.7,53178.375,146063.6,7500,'Y',?
75,'M',45714,3.6,888,'MONTHLY ISSUANCE',7013.825373,7885.8,6896.8,6380.33125,20022.6,1700,'Y',?
55,'M',102609,5.45,2134,'MONTHLY ISSUANCE',55721.30303,153169.6,48.7,53178.375,146063.6,7500,'Y',?
80,'M',197099,2.31,4265,'MONTHLY ISSUANCE',6378.502273,6525.9,1000,6480.995122,13331.6,400,'Y',?
23,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',16685.995588,23936.5,400,16507.033333,48067.6,5147.6,'Y',?
31,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',16685.995588,23936.5,400,16507.033333,48067.6,5147.6,'Y',?
57,'F',102609,5.45,2134,'MONTHLY ISSUANCE',15582.818519,24661.7,300,14981.704,31172.6,8500,'Y',?
61,'M',1204953,0.43,99107,'WEEKLY ISSUANCE',52502.0125,164733,312.1,41834.129032,151730,8202,'Y',?
21,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',7691.655556,13380.9,900,7105.3,21237.6,1000,'Y',?
20,'F',128118,7.07,6872,'MONTHLY ISSUANCE',6775.970588,60682.3,1091,6280.293333,25414.6,14.6,'Y',?
16,'F',323870,5.44,18347,'MONTHLY ISSUANCE',6441.095238,48688.3,58,5939.563077,39414.6,14.6,'N',?
19,'M',112709,2.31,2618,'MONTHLY ISSUANCE',18865.049206,29990.8,17143.4,18706.144262,49806.6,3086.6,'Y',?
70,'F',45714,3.6,888,'MONTHLY ISSUANCE',7013.825373,7885.8,6896.8,6380.33125,20022.6,1700,'Y',?
56,'F',119895,9.4,4743,'MONTHLY ISSUANCE',19752.346154,34176.2,15919.6,15077.981818,21449,8200,'Y',?
21,'F',125236,7.68,5190,'MONTHLY ISSUANCE',21990.8625,96576.8,102,28196.4,104214.6,14.6,'Y',?
80,'F',285387,7.75,10108,'MONTHLY ISSUANCE',6220.173529,6350.8,300,6351.733333,23036.6,3436.6,'Y',?
77,'M',285387,7.75,10108,'MONTHLY ISSUANCE',6220.173529,6350.8,300,6351.733333,23036.6,3436.6,'Y',?
24,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',26103.761538,36667.5,700,25159.364706,65350.6,3000,'Y',?
19,'M',94812,3.67,2804,'MONTHLY ISSUANCE',22081.951724,36144.6,18778.3,15766.085714,68300,14.6,'N',?
36,'F',118650,4.48,5471,'MONTHLY ISSUANCE',18221.8,25833,600,17633.103226,30298.6,8200,'Y',?
40,'M',118650,4.48,5471,'MONTHLY ISSUANCE',18221.8,25833,600,17633.103226,30298.6,8200,'Y',?
62,'M',107870,4.31,3868,'MONTHLY ISSUANCE',3314.042857,3545.3,3249.7,2340.14,2680.6,2170.6,'Y',?
68,'F',74062,2.62,1181,'MONTHLY ISSUANCE',4517.358621,4678.8,800,4555.908333,10138.6,3058.6,'Y',?
46,'M',114006,5.39,4166,'MONTHLY ISSUANCE',3221.055882,3284.7,800,3087.447619,9276.6,2136.6,'Y',?
73,'F',112709,2.31,2618,'MONTHLY ISSUANCE',5761.412,6051.1,400,5549.57,14170.6,2820.6,'Y',?
75,'M',112709,2.31,2618,'MONTHLY ISSUANCE',5761.412,6051.1,400,5549.57,14170.6,2820.6,'Y',?
58,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',33231.695,142930,113.7,29784.148718,132214.6,14.6,'N',?
30,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',24086.682353,33169.8,22063.6,22049.2,43640.6,200,'N',?
64,'M',157042,2.43,3894,'MONTHLY ISSUANCE',6520.257692,6686.4,6393.8,5238.027273,13304.6,2654.6,'Y',?
67,'F',157042,2.43,3894,'MONTHLY ISSUANCE',6520.257692,6686.4,6393.8,5238.027273,13304.6,2654.6,'Y',?
53,'F',124605,4.98,3158,'MONTHLY ISSUANCE',23808.241935,36095.3,500,23866.255738,65754,5468.6,'Y',?
66,'M',182027,3.74,4433,'MONTHLY ISSUANCE',6338.795238,6680.1,800,5881.117647,15242.6,1592.6,'Y',?
22,'F',45714,3.6,888,'WEEKLY ISSUANCE',41248.920588,171221.9,123.7,45140,151430,30,'N',?
73,'F',182027,3.74,4433,'MONTHLY ISSUANCE',6338.795238,6680.1,800,5881.117647,15242.6,1592.6,'Y',?
79,'M',106054,6.55,3079,'MONTHLY ISSUANCE',6194.779365,6359.2,500,5752.037288,19558.6,2178.6,'Y',?
59,'M',124605,4.98,3158,'MONTHLY ISSUANCE',5617.217241,12662,200,5581.376923,23294.6,14.6,'Y',?
67,'F',124605,4.98,3158,'MONTHLY ISSUANCE',5617.217241,12662,200,5581.376923,23294.6,14.6,'Y',?
64,'M',145688,1.86,2906,'MONTHLY ISSUANCE',4983.213636,5126.1,4934.3,5297.955556,12689.6,14.6,'Y',?
57,'M',119895,9.4,4743,'MONTHLY ISSUANCE',9166.767857,15471.2,700,9445.661538,15656.6,3600,'Y',?
64,'F',119895,9.4,4743,'MONTHLY ISSUANCE',9166.767857,15471.2,700,9445.661538,15656.6,3600,'Y',?
68,'M',107870,4.31,3868,'MONTHLY ISSUANCE',4171.680556,4602.2,4107.1,3933.08125,12968.6,2568.6,'Y',?
74,'F',107870,4.31,3868,'MONTHLY ISSUANCE',4171.680556,4602.2,4107.1,3933.08125,12968.6,2568.6,'Y',?
75,'F',95616,4.43,3040,'MONTHLY ISSUANCE',6691.502941,7691.7,6598.9,6681.473846,15683.6,300,'Y',?
36,'M',51313,4.2,1452,'MONTHLY ISSUANCE',3048.313043,3109.8,500,3039.871875,10907.6,2027.6,'Y',?
18,'F',95616,4.43,3040,'MONTHLY ISSUANCE',20945.996875,30482.7,19035.2,20797.94,39912.6,9898,'Y',?
72,'M',387570,1.96,18696,'MONTHLY ISSUANCE',4411.544262,4497.8,900,4570.857143,9881.6,14.6,'Y',?
55,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',8871.1875,24839.2,800,8548.233333,34798.6,2200,'Y',?
61,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',8871.1875,24839.2,800,8548.233333,34798.6,2200,'Y',?
72,'M',53921,3.26,1875,'MONTHLY ISSUANCE',4433.494366,5440.7,4349.6,4347.516418,16769.6,14.6,'Y',?
70,'F',53921,3.26,1875,'MONTHLY ISSUANCE',4433.494366,5440.7,4349.6,4347.516418,16769.6,14.6,'Y',?
50,'F',42821,7.01,1358,'MONTHLY ISSUANCE',10616.633333,15427,9039.7,10467.154545,30284.6,2400,'Y',?
18,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',24943.077465,34989.7,200,24349.985714,42344.6,200,'N',?
29,'F',228848,4.72,5887,'MONTHLY ISSUANCE',14937.885714,20417.6,13566.3,14147.838462,24201.6,1600,'Y',?
31,'F',51313,4.2,1452,'MONTHLY ISSUANCE',3048.313043,3109.8,500,3039.871875,10907.6,2027.6,'Y',?
54,'M',108871,3.47,2305,'MONTHLY ISSUANCE',21374.860656,29503.2,19574.3,20526.626667,44669.6,4300,'Y',?
